年月,縣市,用電性質,售電量(度),用電佔比(%),,
10705,彰化縣,工業,552197536,58.77,,
10705,南投縣,住宅,59693167,26,,
10705,南投縣,服務業,56598725,24.65,,
10705,南投縣,農林漁牧,8896682,3.87,,
10705,南投縣,工業,104440623,45.48,,
10705,雲林縣,住宅,106867261,22.25,,
10705,雲林縣,服務業,76041838,15.83,,
10705,雲林縣,農林漁牧,33743737,7.03,,
10705,雲林縣,工業,263585244,54.89,,
10705,嘉義縣,住宅,72424615,29.98,,
10705,嘉義縣,服務業,50303151,20.83,,
10705,嘉義縣,農林漁牧,22582063,9.35,,
10705,嘉義縣,工業,96237430,39.84,,
10705,屏東縣,住宅,130882250,33.05,,
10705,屏東縣,服務業,102747935,25.95,,
10705,屏東縣,農林漁牧,61232816,15.46,,
10705,屏東縣,工業,101140524,25.54,,
10705,台東縣,住宅,27790180,38.4,,
10705,台東縣,服務業,32334585,44.68,,
10705,台東縣,農林漁牧,1822326,2.52,,
10705,台東縣,工業,10423717,14.4,,
10705,花蓮縣,住宅,44183913,22.28,,
10705,花蓮縣,服務業,63409428,31.98,,
10705,花蓮縣,農林漁牧,1634077,0.82,,
10705,花蓮縣,工業,89048618,44.91,,
10705,基隆市,住宅,44742012,41.07,,
10705,基隆市,服務業,46478875,42.66,,
10705,基隆市,農林漁牧,11323,0.01,,
10705,基隆市,工業,17714865,16.26,,
10705,新竹市,住宅,71839344,8.27,,
10705,新竹市,服務業,109487331,12.6,,
10705,新竹市,農林漁牧,838529,0.1,,
10705,新竹市,工業,686838252,79.04,,
10705,嘉義市,住宅,38926735,40.37,,
10705,嘉義市,服務業,49527077,51.36,,
10705,嘉義市,農林漁牧,655430,0.68,,
10705,嘉義市,工業,7322821,7.59,,
10705,澎湖縣,住宅,13875398,37.65,,
10705,澎湖縣,服務業,18183132,49.34,,
10705,澎湖縣,農林漁牧,324506,0.88,,
10705,澎湖縣,工業,4468188,12.12,,
10705,金門縣,住宅,9224238,36.62,,
10705,金門縣,服務業,11798547,46.84,,
10705,金門縣,農林漁牧,238524,0.95,,
10705,金門縣,工業,3929960,15.6,,
10705,連江縣,住宅,2206412,39.29,,
10705,連江縣,服務業,2774608,49.4,,
10705,連江縣,農林漁牧,3565,0.06,,
10705,連江縣,工業,631650,11.25,,
10704,新北市,住宅,591605740,39.23,,
10704,新北市,服務業,441549977,29.28,,
10704,新北市,農林漁牧,2090094,0.14,,
10704,新北市,工業,472886030,31.36,,
10704,台北市,住宅,362207742,32.45,,
10704,台北市,服務業,707921382,63.42,,
10704,台北市,農林漁牧,550339,0.05,,
10704,台北市,工業,45648967,4.09,,
10704,桃園市,住宅,379752654,16.63,,
10704,桃園市,服務業,331693177,14.53,,
10704,桃園市,農林漁牧,3399233,0.15,,
10704,桃園市,工業,1568743892,68.7,,
10704,台中市,住宅,432906978,18.32,,
10704,台中市,服務業,398622321,16.87,,
10704,台中市,農林漁牧,13031675,0.55,,
10704,台中市,工業,1518593665,64.26,,
10704,台南市,住宅,278070188,13.41,,
10704,台南市,服務業,258465991,12.47,,
10704,台南市,農林漁牧,26851406,1.3,,
10704,台南市,工業,1509446647,72.82,,
10704,高雄市,住宅,345967420,14.99,,
10704,高雄市,服務業,421603459,18.26,,
10704,高雄市,農林漁牧,19928960,0.86,,
10704,高雄市,工業,1521115595,65.89,,
10704,宜蘭縣,住宅,68716500,26.44,,
10704,宜蘭縣,服務業,58352285,22.45,,
10704,宜蘭縣,農林漁牧,4886553,1.88,,
10704,宜蘭縣,工業,127989729,49.24,,
10704,新竹縣,住宅,92583238,11.74,,
10704,新竹縣,服務業,74986817,9.51,,
10704,新竹縣,農林漁牧,1263536,0.16,,
10704,新竹縣,工業,619978756,78.6,,
10704,苗栗縣,住宅,69124632,12.55,,
10704,苗栗縣,服務業,52518328,9.53,,
10704,苗栗縣,農林漁牧,2238577,0.41,,
10704,苗栗縣,工業,427089227,77.52,,
10704,彰化縣,住宅,180745492,20.77,,
10704,彰化縣,服務業,156384772,17.97,,
10704,彰化縣,農林漁牧,33203280,3.82,,
10704,彰化縣,工業,499745155,57.44,,
10704,南投縣,住宅,75568365,32.88,,
10704,南投縣,服務業,51496382,22.41,,
10704,南投縣,農林漁牧,8326964,3.62,,
10704,南投縣,工業,94450558,41.09,,
10704,雲林縣,住宅,102446560,23.03,,
10704,雲林縣,服務業,62684778,14.09,,
10704,雲林縣,農林漁牧,30414886,6.84,,
10704,雲林縣,工業,249385560,56.05,,
10704,嘉義縣,住宅,66101599,30.31,,
10704,嘉義縣,服務業,42403404,19.44,,
10704,嘉義縣,農林漁牧,19118316,8.77,,
10704,嘉義縣,工業,90491262,41.49,,
10704,屏東縣,住宅,113651767,32.4,,
10704,屏東縣,服務業,88255670,25.16,,
10704,屏東縣,農林漁牧,59559876,16.98,,
10704,屏東縣,工業,89294781,25.46,,
10704,台東縣,住宅,31958234,44.35,,
10704,台東縣,服務業,28088044,38.98,,
10704,台東縣,農林漁牧,1741501,2.42,,
10704,台東縣,工業,10273804,14.26,,
10704,花蓮縣,住宅,51211069,26.96,,
10704,花蓮縣,服務業,54847659,28.87,,
10704,花蓮縣,農林漁牧,1581490,0.83,,
10704,花蓮縣,工業,82328661,43.34,,
10704,基隆市,住宅,57708512,50.81,,
10704,基隆市,服務業,39261831,34.57,,
10704,基隆市,農林漁牧,15885,0.01,,
10704,基隆市,工業,16591087,14.61,,
10704,新竹市,住宅,66421113,8.35,,
10704,新竹市,服務業,91552431,11.51,,
10704,新竹市,農林漁牧,820138,0.1,,
10704,新竹市,工業,636299450,80.03,,
10704,嘉義市,住宅,38806743,44.89,,
10704,嘉義市,服務業,40243045,46.55,,
10704,嘉義市,農林漁牧,629254,0.73,,
10704,嘉義市,工業,6764877,7.83,,
10704,澎湖縣,住宅,12471008,41.1,,
10704,澎湖縣,服務業,13586513,44.78,,
10704,澎湖縣,農林漁牧,310868,1.02,,
10704,澎湖縣,工業,3972797,13.09,,
10704,金門縣,住宅,8740011,41.79,,
10704,金門縣,服務業,9034002,43.2,,
10704,金門縣,農林漁牧,219317,1.05,,
10704,金門縣,工業,2919858,13.96,,
10704,連江縣,住宅,1882374,37.78,,
10704,連江縣,服務業,2506277,50.3,,
10704,連江縣,農林漁牧,3884,0.08,,
10704,連江縣,工業,589950,11.84,,
10703,新北市,住宅,603660195,39.36,,
10703,新北市,服務業,448169321,29.22,,
10703,新北市,農林漁牧,2093412,0.14,,
10703,新北市,工業,479933942,31.29,,
10703,台北市,住宅,385705468,33.83,,
10703,台北市,服務業,703067928,61.67,,
10703,台北市,農林漁牧,533862,0.05,,
10703,台北市,工業,50801456,4.46,,
10703,桃園市,住宅,329142529,14.39,,
10703,桃園市,服務業,316320984,13.83,,
10703,桃園市,農林漁牧,2917730,0.13,,
10703,桃園市,工業,1638740592,71.65,,
10703,台中市,住宅,431264825,18.12,,
10703,台中市,服務業,388995640,16.34,,
10703,台中市,農林漁牧,12265116,0.52,,
10703,台中市,工業,1547673982,65.02,,
10703,台南市,住宅,272476833,12.98,,
10703,台南市,服務業,240574314,11.46,,
10703,台南市,農林漁牧,25539460,1.22,,
10703,台南市,工業,1560689423,74.34,,
10703,高雄市,住宅,428808598,17.57,,
10703,高雄市,服務業,405099588,16.6,,
10703,高雄市,農林漁牧,18437749,0.76,,
10703,高雄市,工業,1588600737,65.08,,
10703,宜蘭縣,住宅,67271179,25.93,,
10703,宜蘭縣,服務業,60794563,23.43,,
10703,宜蘭縣,農林漁牧,4569713,1.76,,
10703,宜蘭縣,工業,126835411,48.88,,
10703,新竹縣,住宅,84872712,10.8,,
10703,新竹縣,服務業,68534304,8.72,,
10703,新竹縣,農林漁牧,1363320,0.17,,
10703,新竹縣,工業,630916901,80.3,,
10703,苗栗縣,住宅,79652618,13.81,,
10703,苗栗縣,服務業,52562223,9.11,,
10703,苗栗縣,農林漁牧,1981840,0.34,,
10703,苗栗縣,工業,442478936,76.73,,
10703,彰化縣,住宅,178650619,20.65,,
10703,彰化縣,服務業,147272106,17.03,,
10703,彰化縣,農林漁牧,30788616,3.56,,
10703,彰化縣,工業,508272533,58.76,,
10703,南投縣,住宅,62813040,28.58,,
10703,南投縣,服務業,48698747,22.15,,
10703,南投縣,農林漁牧,7238749,3.29,,
10703,南投縣,工業,101060300,45.98,,
10703,雲林縣,住宅,99240471,22.15,,
10703,雲林縣,服務業,63021858,14.07,,
10703,雲林縣,農林漁牧,29499852,6.58,,
10703,雲林縣,工業,256275813,57.2,,
10703,嘉義縣,住宅,70315734,33.55,,
10703,嘉義縣,服務業,41741783,19.91,,
10703,嘉義縣,農林漁牧,18317727,8.74,,
10703,嘉義縣,工業,79228760,37.8,,
10703,屏東縣,住宅,121664350,33.78,,
10703,屏東縣,服務業,86852470,24.11,,
10703,屏東縣,農林漁牧,59926359,16.64,,
10703,屏東縣,工業,91756837,25.47,,
10703,台東縣,住宅,27815561,41.09,,
10703,台東縣,服務業,27496975,40.62,,
10703,台東縣,農林漁牧,1735694,2.56,,
10703,台東縣,工業,10640608,15.72,,
10703,花蓮縣,住宅,44668306,24.92,,
10703,花蓮縣,服務業,54697667,30.52,,
10703,花蓮縣,農林漁牧,1550913,0.87,,
10703,花蓮縣,工業,78305411,43.69,,
10703,基隆市,住宅,50496294,47.56,,
10703,基隆市,服務業,39042919,36.78,,
10703,基隆市,農林漁牧,11835,0.01,,
10703,基隆市,工業,16614824,15.65,,
10703,新竹市,住宅,76234519,9.37,,
10703,新竹市,服務業,89382708,10.99,,
10703,新竹市,農林漁牧,766094,0.09,,
10703,新竹市,工業,646837766,79.54,,
10703,嘉義市,住宅,38539026,45.02,,
10703,嘉義市,服務業,40269290,47.04,,
10703,嘉義市,農林漁牧,523467,0.61,,
10703,嘉義市,工業,6271601,7.33,,
10703,澎湖縣,住宅,13925568,43.04,,
10703,澎湖縣,服務業,14243255,44.02,,
10703,澎湖縣,農林漁牧,321791,0.99,,
10703,澎湖縣,工業,3865889,11.95,,
10703,金門縣,住宅,10257078,45.82,,
10703,金門縣,服務業,9579864,42.79,,
10703,金門縣,農林漁牧,217561,0.97,,
10703,金門縣,工業,2333186,10.42,,
10703,連江縣,住宅,2320527,42.89,,
10703,連江縣,服務業,2526489,46.7,,
10703,連江縣,農林漁牧,2111,0.04,,
10703,連江縣,工業,560682,10.36,,
10702,新北市,住宅,556277135,41.41,,
10702,新北市,服務業,374142475,27.85,,
10702,新北市,農林漁牧,110405,0.15,,
10702,新北市,工業,410791455,30.58,,
10702,台北市,住宅,345008917,35.92,,
10702,台北市,服務業,576389103,60,,
10702,台北市,農林漁牧,456280,0.05,,
10702,台北市,工業,38719668,4.03,,
10702,桃園市,住宅,361186375,18.64,,
10702,桃園市,服務業,274628945,14.17,,
10702,桃園市,農林漁牧,2875353,0.15,,
10702,桃園市,工業,1299230146,67.04,,
10702,台中市,住宅,400185923,19.75,,
10702,台中市,服務業,328984323,16.23,,
10702,台中市,農林漁牧,10972049,0.54,,
10702,台中市,工業,1286293451,63.48,,
10702,台南市,住宅,258068383,14.35,,
10702,台南市,服務業,11156353,11.25,,
10702,台南市,農林漁牧,23098506,1.28,,
10702,台南市,工業,1314883101,73.12,,
10702,高雄市,住宅,314010047,15.95,,
10702,高雄市,服務業,338719435,17.2,,
10702,高雄市,農林漁牧,16929031,0.86,,
10702,高雄市,工業,1299427902,65.99,,
10702,宜蘭縣,住宅,66323429,30.23,,
10702,宜蘭縣,服務業,49407462,22.52,,
10702,宜蘭縣,農林漁牧,3758228,1.71,,
10702,宜蘭縣,工業,99875623,45.53,,
10702,新竹縣,住宅,87220069,12.73,,
10702,新竹縣,服務業,62870904,9.18,,
10702,新竹縣,農林漁牧,1083625,0.16,,
10702,新竹縣,工業,533836062,77.93,,
10702,苗栗縣,住宅,64024611,13.89,,
10702,苗栗縣,服務業,44858020,9.73,,
10702,苗栗縣,農林漁牧,1815850,0.39,,
10702,苗栗縣,工業,350109420,75.98,,
10702,彰化縣,住宅,165009280,22.77,,
10702,彰化縣,服務業,132796020,18.33,,
10702,彰化縣,農林漁牧,27932770,3.85,,
10702,彰化縣,工業,398868850,55.05,,
10702,南投縣,住宅,70955722,35.67,,
10702,南投縣,服務業,43741541,21.99,,
10702,南投縣,農林漁牧,6280342,3.16,,
10702,南投縣,工業,77934602,39.18,,
10702,雲林縣,住宅,85959223,23.03,,
10702,雲林縣,服務業,51809128,13.88,,
10702,雲林縣,農林漁牧,24702764,6.62,,
10702,雲林縣,工業,210856204,56.48,,
10702,嘉義縣,住宅,58484401,34.61,,
10702,嘉義縣,服務業,34369532,20.34,,
10702,嘉義縣,農林漁牧,15480423,9.16,,
10702,嘉義縣,工業,60651134,35.89,,
10702,屏東縣,住宅,102878698,34.48,,
10702,屏東縣,服務業,72687445,24.36,,
10702,屏東縣,農林漁牧,53073485,17.79,,
10702,屏東縣,工業,69746495,23.37,,
10702,台東縣,住宅,29209025,46.2,,
10702,台東縣,服務業,23629283,37.38,,
10702,台東縣,農林漁牧,1501783,2.38,,
10702,台東縣,工業,8879372,14.05,,
10702,花蓮縣,住宅,47984405,28.98,,
10702,花蓮縣,服務業,45365175,27.4,,
10702,花蓮縣,農林漁牧,1291893,0.78,,
10702,花蓮縣,工業,70952851,42.85,,
10702,基隆市,住宅,54459683,54.1,,
10702,基隆市,服務業,32932187,32.71,,
10702,基隆市,農林漁牧,13678,0.01,,
10702,基隆市,工業,13261298,13.17,,
10702,新竹市,住宅,63747691,9.09,,
10702,新竹市,服務業,72836402,10.38,,
10702,新竹市,農林漁牧,632621,0.09,,
10702,新竹市,工業,564418316,80.44,,
10702,嘉義市,住宅,36023350,48.43,,
10702,嘉義市,服務業,32192139,43.28,,
10702,嘉義市,農林漁牧,535738,0.72,,
10702,嘉義市,工業,5638013,7.58,,
10702,澎湖縣,住宅,11251220,43.62,,
10702,澎湖縣,服務業,10975469,42.55,,
10702,澎湖縣,農林漁牧,272331,1.06,,
10702,澎湖縣,工業,3292525,12.77,,
10702,金門縣,住宅,8133259,46.09,,
10702,金門縣,服務業,7471065,42.34,,
10702,金門縣,農林漁牧,178877,1.01,,
10702,金門縣,工業,1861667,10.55,,
10702,連江縣,住宅,1838388,39.21,,
10702,連江縣,服務業,2328651,49.67,,
10702,連江縣,農林漁牧,1807,0.04,,
10702,連江縣,工業,519134,11.07,,
10701,新北市,住宅,567361415,37.01,,
10701,新北市,服務業,455136698,29.69,,
10701,新北市,農林漁牧,2258851,0.15,,
10701,新北市,工業,508214000,33.15,,
10701,台北市,住宅,367603251,32.88,,
10701,台北市,服務業,696676943,62.31,,
10701,台北市,農林漁牧,547230,0.05,,
10701,台北市,工業,53219150,4.76,,
10701,桃園市,住宅,301386849,13.49,,
10701,桃園市,服務業,313964255,14.05,,
10701,桃園市,農林漁牧,2909672,0.13,,
10701,桃園市,工業,1616453519,72.33,,
10701,台中市,住宅,405744039,17.38,,
10701,台中市,服務業,389495882,16.68,,
10701,台中市,農林漁牧,12436983,0.53,,
10701,台中市,工業,1526833237,65.4,,
10701,台南市,住宅,259292859,12.62,,
10701,台南市,服務業,233136259,11.35,,
10701,台南市,農林漁牧,25898576,1.26,,
10701,台南市,工業,1536475135,74.77,,
10701,高雄市,住宅,425577665,18.24,,
10701,高雄市,服務業,395056899,16.93,,
10701,高雄市,農林漁牧,18889248,0.81,,
10701,高雄市,工業,1493917655,64.02,,
10701,宜蘭縣,住宅,64297581,24.42,,
10701,宜蘭縣,服務業,60324520,22.92,,
10701,宜蘭縣,農林漁牧,4147811,1.58,,
10701,宜蘭縣,工業,134478808,51.08,,
10701,新竹縣,住宅,77609298,10.13,,
10701,新竹縣,服務業,67980681,8.88,,
10701,新竹縣,農林漁牧,1385966,0.18,,
10701,新竹縣,工業,618967032,80.81,,
10701,苗栗縣,住宅,73783419,13.35,,
10701,苗栗縣,服務業,53135507,9.62,,
10701,苗栗縣,農林漁牧,1999128,0.36,,
10701,苗栗縣,工業,423697768,76.67,,
10701,彰化縣,住宅,165559285,19.47,,
10701,彰化縣,服務業,145946101,17.17,,
10701,彰化縣,農林漁牧,29984885,3.53,,
10701,彰化縣,工業,508675651,59.83,,
10701,南投縣,住宅,59243619,27.85,,
10701,南投縣,服務業,47904414,22.52,,
10701,南投縣,農林漁牧,7089554,3.33,,
10701,南投縣,工業,98495673,46.3,,
10701,雲林縣,住宅,90079021,21.18,,
10701,雲林縣,服務業,62300410,14.65,,
10701,雲林縣,農林漁牧,25345353,5.96,,
10701,雲林縣,工業,247563005,58.21,,
10701,嘉義縣,住宅,64518586,31.98,,
10701,嘉義縣,服務業,41696162,20.67,,
10701,嘉義縣,農林漁牧,16383292,8.12,,
10701,嘉義縣,工業,79124979,39.22,,
10701,屏東縣,住宅,120334605,34.26,,
10701,屏東縣,服務業,84984339,24.19,,
10701,屏東縣,農林漁牧,57952647,16.5,,
10701,屏東縣,工業,88017046,25.06,,
10701,台東縣,住宅,27750038,42.03,,
10701,台東縣,服務業,26635021,40.34,,
10701,台東縣,農林漁牧,1675631,2.54,,
10701,台東縣,工業,9965682,15.09,,
10701,花蓮縣,住宅,43856358,23.31,,
10701,花蓮縣,服務業,54381482,28.9,,
10701,花蓮縣,農林漁牧,1468863,0.78,,
10701,花蓮縣,工業,88455775,47.01,,
10701,基隆市,住宅,47162176,46.16,,
10701,基隆市,服務業,38515156,37.69,,
10701,基隆市,農林漁牧,11296,0.01,,
10701,基隆市,工業,16492367,16.14,,
10701,新竹市,住宅,70446371,9.01,,
10701,新竹市,服務業,84903867,10.86,,
10701,新竹市,農林漁牧,689852,0.09,,
10701,新竹市,工業,626101875,80.05,,
10701,嘉義市,住宅,36163731,44.1,,
10701,嘉義市,服務業,38765127,47.27,,
10701,嘉義市,農林漁牧,479877,0.59,,
10701,嘉義市,工業,6604483,8.05,,
10701,澎湖縣,住宅,13296067,43.84,,
10701,澎湖縣,服務業,13106965,43.22,,
10701,澎湖縣,農林漁牧,288226,0.95,,
10701,澎湖縣,工業,3635276,11.99,,
10701,金門縣,住宅,9318324,43.79,,
10701,金門縣,服務業,9468411,44.5,,
10701,金門縣,農林漁牧,198838,0.93,,
10701,金門縣,工業,2292034,10.77,,
10701,連江縣,住宅,2269171,41.95,,
10701,連江縣,服務業,2556055,47.26,,
10701,連江縣,農林漁牧,1900,0.04,,
10701,連江縣,工業,581665,10.75,,
10612,新北市,住宅,597702997,38.69,,
10612,新北市,服務業,502526104,32.53,,
10612,新北市,農林漁牧,1665382,0.11,,
10612,新北市,工業,443094465,28.68,,
10612,台北市,住宅,381749660,33.53,,
10612,台北市,服務業,720565536,63.29,,
10612,台北市,農林漁牧,1416653,0.12,,
10612,台北市,工業,34826933,3.06,,
10612,桃園市,住宅,362422079,15.69,,
10612,桃園市,服務業,346123155,14.99,,
10612,桃園市,農林漁牧,2459494,0.11,,
10612,桃園市,工業,1598264317,69.21,,
10612,台中市,住宅,436932289,18.71,,
10612,台中市,服務業,501733283,21.48,,
10612,台中市,農林漁牧,12720774,0.54,,
10612,台中市,工業,1384307207,59.27,,
10612,台南市,住宅,288905185,13.67,,
10612,台南市,服務業,246522141,11.66,,
10612,台南市,農林漁牧,32010868,1.51,,
10612,台南市,工業,1546701322,73.16,,
10612,高雄市,住宅,377103284,16.47,,
10612,高雄市,服務業,440208161,19.23,,
10612,高雄市,農林漁牧,20390786,0.89,,
10612,高雄市,工業,1451403175,63.4,,
10612,宜蘭縣,住宅,65522671,25.34,,
10612,宜蘭縣,服務業,58653493,22.69,,
10612,宜蘭縣,農林漁牧,4844224,1.87,,
10612,宜蘭縣,工業,129526613,50.1,,
10612,新竹縣,住宅,91015481,11.58,,
10612,新竹縣,服務業,76758020,9.76,,
10612,新竹縣,農林漁牧,1440414,0.18,,
10612,新竹縣,工業,617086899,78.48,,
10612,苗栗縣,住宅,68079185,11.95,,
10612,苗栗縣,服務業,56042425,9.84,,
10612,苗栗縣,農林漁牧,2167540,0.38,,
10612,苗栗縣,工業,443241377,77.83,,
10612,彰化縣,住宅,178242112,20.31,,
10612,彰化縣,服務業,171649495,19.56,,
10612,彰化縣,農林漁牧,33483883,3.82,,
10612,彰化縣,工業,494291620,56.32,,
10612,南投縣,住宅,75882955,32.4,,
10612,南投縣,服務業,54142498,23.12,,
10612,南投縣,農林漁牧,9221245,3.94,,
10612,南投縣,工業,94924493,40.54,,
10612,雲林縣,住宅,96933330,22.12,,
10612,雲林縣,服務業,61428088,14.02,,
10612,雲林縣,農林漁牧,29855387,6.81,,
10612,雲林縣,工業,249943153,57.04,,
10612,嘉義縣,住宅,63455797,28.86,,
10612,嘉義縣,服務業,43035147,19.57,,
10612,嘉義縣,農林漁牧,19001962,8.64,,
10612,嘉義縣,工業,94386998,42.93,,
10612,屏東縣,住宅,118603267,33,,
10612,屏東縣,服務業,85472802,23.78,,
10612,屏東縣,農林漁牧,61280235,17.05,,
10612,屏東縣,工業,94021229,26.16,,
10612,台東縣,住宅,32064544,43.67,,
10612,台東縣,服務業,28429373,38.72,,
10612,台東縣,農林漁牧,2503692,3.41,,
10612,台東縣,工業,10434213,14.21,,
10612,花蓮縣,住宅,50197691,25.28,,
10612,花蓮縣,服務業,54454455,27.42,,
10612,花蓮縣,農林漁牧,2649182,1.33,,
10612,花蓮縣,工業,91297767,45.97,,
10612,基隆市,住宅,57480437,49.9,,
10612,基隆市,服務業,41192837,35.76,,
10612,基隆市,農林漁牧,8136,0.01,,
10612,基隆市,工業,16519011,14.34,,
