"資料期別","縣市","鄉鎮市區","設有戶籍住宅之平均人口數"
"098Q2","屏東縣","高樹鄉",5.46
"098Q2","屏東縣","萬巒鄉",5.40
"098Q2","屏東縣","內埔鄉",4.56
"098Q2","屏東縣","竹田鄉",4.39
"098Q2","屏東縣","新埤鄉",4.99
"098Q2","屏東縣","枋寮鄉",4.30
"098Q2","屏東縣","新園鄉",5.00
"098Q2","屏東縣","崁頂鄉",6.25
"098Q2","屏東縣","林邊鄉",4.72
"098Q2","屏東縣","南州鄉",4.61
"098Q2","屏東縣","佳冬鄉",5.22
"098Q2","屏東縣","琉球鄉",5.52
"098Q2","屏東縣","車城鄉",4.29
"098Q2","屏東縣","滿州鄉",4.23
"098Q2","屏東縣","枋山鄉",4.48
"098Q2","屏東縣","三地門鄉",5.38
"098Q2","屏東縣","霧台鄉",3.92
"098Q2","屏東縣","瑪家鄉",5.48
"098Q2","屏東縣","泰武鄉",6.52
"098Q2","屏東縣","來義鄉",4.95
"098Q2","屏東縣","春日鄉",5.00
"098Q2","屏東縣","獅子鄉",4.65
"098Q2","屏東縣","牡丹鄉",4.49
"098Q2","台東縣","",3.82
"098Q2","台東縣","台東市",3.74
"098Q2","台東縣","成功鎮",3.79
"098Q2","台東縣","關山鎮",4.05
"098Q2","台東縣","卑南鄉",3.90
"098Q2","台東縣","大武鄉",3.91
"098Q2","台東縣","太麻里鄉",3.70
"098Q2","台東縣","東河鄉",3.42
"098Q2","台東縣","長濱鄉",3.30
"098Q2","台東縣","鹿野鄉",3.77
"098Q2","台東縣","池上鄉",3.89
"098Q2","台東縣","綠島鄉",5.73
"098Q2","台東縣","延平鄉",4.83
"098Q2","台東縣","海端鄉",5.19
"098Q2","台東縣","達仁鄉",3.78
"098Q2","台東縣","金峰鄉",5.16
"098Q2","台東縣","蘭嶼鄉",4.38
"098Q2","花蓮縣","",3.69
"098Q2","花蓮縣","花蓮市",3.67
"098Q2","花蓮縣","鳳林鎮",3.42
"098Q2","花蓮縣","玉里鎮",3.97
"098Q2","花蓮縣","新城鄉",3.44
"098Q2","花蓮縣","吉安鄉",3.40
"098Q2","花蓮縣","壽豐鄉",3.65
"098Q2","花蓮縣","光復鄉",3.63
"098Q2","花蓮縣","豐濱鄉",3.61
"098Q2","花蓮縣","瑞穗鄉",3.63
"098Q2","花蓮縣","富里鄉",3.81
"098Q2","花蓮縣","秀林鄉",5.18
"098Q2","花蓮縣","萬榮鄉",5.37
"098Q2","花蓮縣","卓溪鄉",4.86
"098Q2","澎湖縣","",4.09
"098Q2","澎湖縣","馬公市",3.84
"098Q2","澎湖縣","湖西鄉",4.19
"098Q2","澎湖縣","白沙鄉",4.66
"098Q2","澎湖縣","西嶼鄉",4.22
"098Q2","澎湖縣","望安鄉",5.53
"098Q2","澎湖縣","七美鄉",5.00
"098Q2","基隆市","",3.20
"098Q2","基隆市","中正區",3.13
"098Q2","基隆市","七堵區",3.25
"098Q2","基隆市","暖暖區",3.14
"098Q2","基隆市","仁愛區",3.54
"098Q2","基隆市","中山區",3.23
"098Q2","基隆市","安樂區",3.14
"098Q2","基隆市","信義區",3.03
"098Q2","新竹市","",3.67
"098Q2","新竹市","新竹市",3.67
"098Q2","嘉義市","",4.02
"098Q2","嘉義市","嘉義市",4.02
"098Q2","金門縣","",6.24
"098Q2","金門縣","金城鎮",6.29
"098Q2","金門縣","金湖鎮",6.00
"098Q2","金門縣","金沙鎮",5.69
"098Q2","金門縣","金寧鄉",6.57
"098Q2","金門縣","烈嶼鄉",7.01
"098Q2","金門縣","烏坵鄉",9.09
"098Q2","連江縣","",8.59
"098Q2","連江縣","南竿鄉",9.64
"098Q2","連江縣","北竿鄉",7.57
"098Q2","連江縣","莒光鄉",8.78
"098Q2","連江縣","東引鄉",6.07
"098Q2","台中縣(99年以前)","",4.30
"098Q2","台中縣(99年以前)","豐原市",4.36
"098Q2","台中縣(99年以前)","東勢鎮",4.57
"098Q2","台中縣(99年以前)","大甲鎮",4.88
"098Q2","台中縣(99年以前)","清水鎮",4.86
"098Q2","台中縣(99年以前)","沙鹿鎮",4.29
"098Q2","台中縣(99年以前)","梧棲鎮",4.42
"098Q2","台中縣(99年以前)","神岡鄉",4.70
"098Q2","台中縣(99年以前)","后里鄉",4.99
"098Q2","台中縣(99年以前)","大雅鄉",4.17
"098Q2","台中縣(99年以前)","潭子鄉",3.79
"098Q2","台中縣(99年以前)","新社鄉",4.47
"098Q2","台中縣(99年以前)","石岡鄉",4.68
"098Q2","台中縣(99年以前)","外埔鄉",4.78
"098Q2","台中縣(99年以前)","大安鄉",5.34
"098Q2","台中縣(99年以前)","烏日鄉",4.24
"098Q2","台中縣(99年以前)","大肚鄉",4.43
"098Q2","台中縣(99年以前)","龍井鄉",4.73
"098Q2","台中縣(99年以前)","霧峰鄉",4.36
"098Q2","台中縣(99年以前)","太平市",3.87
"098Q2","台中縣(99年以前)","大里市",3.93
"098Q2","台中縣(99年以前)","和平鄉",3.57
"098Q2","台南縣(99年以前)","",3.98
"098Q2","台南縣(99年以前)","新營市",3.57
"098Q2","台南縣(99年以前)","鹽水鎮",4.05
"098Q2","台南縣(99年以前)","白河鎮",4.62
"098Q2","台南縣(99年以前)","柳營鄉",4.25
"098Q2","台南縣(99年以前)","後壁鄉",4.24
"098Q2","台南縣(99年以前)","東山鄉",4.73
"098Q2","台南縣(99年以前)","麻豆鎮",4.10
"098Q2","台南縣(99年以前)","下營鄉",4.36
"098Q2","台南縣(99年以前)","六甲鄉",4.29
"098Q2","台南縣(99年以前)","官田鄉",4.12
"098Q2","台南縣(99年以前)","大內鄉",4.52
"098Q2","台南縣(99年以前)","佳里鎮",3.97
"098Q2","台南縣(99年以前)","西港鄉",4.45
"098Q2","台南縣(99年以前)","七股鄉",5.15
"098Q2","台南縣(99年以前)","將軍鄉",4.68
"098Q2","台南縣(99年以前)","北門鄉",5.00
"098Q2","台南縣(99年以前)","學甲鎮",4.15
"098Q2","台南縣(99年以前)","新化鎮",4.13
"098Q2","台南縣(99年以前)","善化鎮",3.88
"098Q2","台南縣(99年以前)","新市鄉",4.03
"098Q2","台南縣(99年以前)","安定鄉",4.34
"098Q2","台南縣(99年以前)","山上鄉",4.70
"098Q2","台南縣(99年以前)","玉井鄉",4.18
"098Q2","台南縣(99年以前)","楠西鄉",4.34
"098Q2","台南縣(99年以前)","南化鄉",4.66
"098Q2","台南縣(99年以前)","左鎮鄉",4.34
"098Q2","台南縣(99年以前)","仁德鄉",3.54
"098Q2","台南縣(99年以前)","歸仁鄉",4.03
"098Q2","台南縣(99年以前)","關廟鄉",4.47
"098Q2","台南縣(99年以前)","龍崎鄉",4.91
"098Q2","台南縣(99年以前)","永康市",3.46
"098Q2","高雄縣(99年以前)","",3.80
"098Q2","高雄縣(99年以前)","鳳山市",3.33
"098Q2","高雄縣(99年以前)","鳥松鄉",3.30
"098Q2","高雄縣(99年以前)","仁武鄉",3.35
"098Q2","高雄縣(99年以前)","大社鄉",3.54
"098Q2","高雄縣(99年以前)","大樹鄉",4.51
"098Q2","高雄縣(99年以前)","大寮鄉",3.60
"098Q2","高雄縣(99年以前)","林園鄉",4.23
"098Q2","高雄縣(99年以前)","岡山鎮",3.65
"098Q2","高雄縣(99年以前)","茄萣鄉",4.70
"098Q2","高雄縣(99年以前)","永安鄉",4.48
"098Q2","高雄縣(99年以前)","橋頭鄉",3.74
"098Q2","高雄縣(99年以前)","梓官鄉",4.07
"098Q2","高雄縣(99年以前)","田寮鄉",4.52
"098Q2","高雄縣(99年以前)","阿蓮鄉",4.46
"098Q2","高雄縣(99年以前)","路竹鄉",4.38
"098Q2","高雄縣(99年以前)","燕巢鄉",4.54
"098Q2","高雄縣(99年以前)","彌陀鄉",5.06
"098Q2","高雄縣(99年以前)","湖內鄉",3.77
"098Q2","高雄縣(99年以前)","旗山鎮",4.09
"098Q2","高雄縣(99年以前)","六龜鄉",4.06
"098Q2","高雄縣(99年以前)","內門鄉",5.89
"098Q2","高雄縣(99年以前)","美濃鎮",5.34
"098Q2","高雄縣(99年以前)","杉林鄉",4.89
"098Q2","高雄縣(99年以前)","甲仙鄉",4.23
"098Q2","高雄縣(99年以前)","茂林鄉",4.95
"098Q2","高雄縣(99年以前)","桃源鄉",5.36
"098Q2","高雄縣(99年以前)","那瑪夏鄉",5.25
"098Q3","全國","",4.23
"098Q3","新北市","",3.36
"098Q3","新北市","板橋區",3.45
"098Q3","新北市","三重區",3.39
"098Q3","新北市","中和區",3.14
"098Q3","新北市","永和區",3.25
"098Q3","新北市","新莊區",3.51
"098Q3","新北市","新店區",3.03
"098Q3","新北市","樹林區",3.60
"098Q3","新北市","鶯歌區",3.89
"098Q3","新北市","三峽區",3.63
"098Q3","新北市","淡水區",2.95
"098Q3","新北市","汐止區",2.81
"098Q3","新北市","瑞芳區",3.50
"098Q3","新北市","土城區",3.50
"098Q3","新北市","蘆洲區",3.60
"098Q3","新北市","五股區",3.55
"098Q3","新北市","泰山區",3.41
"098Q3","新北市","林口區",3.48
"098Q3","新北市","深坑區",3.19
"098Q3","新北市","石碇區",3.57
"098Q3","新北市","坪林區",3.93
"098Q3","新北市","三芝區",3.45
"098Q3","新北市","石門區",5.42
"098Q3","新北市","八里區",3.60
"098Q3","新北市","平溪區",3.34
"098Q3","新北市","雙溪區",4.06
"098Q3","新北市","貢寮區",5.10
"098Q3","新北市","金山區",4.44
"098Q3","新北市","萬里區",4.26
"098Q3","新北市","烏來區",5.19
"098Q3","台北市","",3.53
"098Q3","台北市","松山區",3.61
"098Q3","台北市","信義區",3.41
"098Q3","台北市","大安區",3.57
"098Q3","台北市","中山區",3.08
"098Q3","台北市","中正區",3.65
"098Q3","台北市","大同區",3.60
"098Q3","台北市","萬華區",3.41
"098Q3","台北市","文山區",3.49
"098Q3","台北市","南港區",3.62
"098Q3","台北市","內湖區",3.58
"098Q3","台北市","士林區",3.73
"098Q3","台北市","北投區",3.74
"098Q3","桃園市","",3.67
"098Q3","桃園市","桃園區",3.40
"098Q3","桃園市","中壢區",3.54
"098Q3","桃園市","平鎮區",3.72
"098Q3","桃園市","八德區",3.73
"098Q3","桃園市","楊梅區",3.77
"098Q3","桃園市","大溪區",3.95
"098Q3","桃園市","蘆竹區",3.54
"098Q3","桃園市","大園區",4.43
"098Q3","桃園市","龜山區",3.34
"098Q3","桃園市","龍潭區",3.78
"098Q3","桃園市","新屋區",5.41
"098Q3","桃園市","觀音區",4.79
"098Q3","桃園市","復興區",4.26
"098Q3","台中市","",3.49
"098Q3","台中市","中區",4.55
"098Q3","台中市","東區",3.62
"098Q3","台中市","南區",3.23
"098Q3","台中市","西區",3.53
"098Q3","台中市","北區",3.32
"098Q3","台中市","西屯區",3.47
"098Q3","台中市","南屯區",3.53
"098Q3","台中市","北屯區",3.60
"098Q3","台南市","",3.56
"098Q3","台南市","東區",3.48
"098Q3","台南市","南區",3.63
"098Q3","台南市","北區",3.34
"098Q3","台南市","安南區",4.08
"098Q3","台南市","安平區",3.26
"098Q3","台南市","中西區",3.33
"098Q3","高雄市","",3.37
"098Q3","高雄市","鹽埕區",3.25
"098Q3","高雄市","鼓山區",3.14
"098Q3","高雄市","左營區",3.17
"098Q3","高雄市","楠梓區",3.41
"098Q3","高雄市","三民區",3.40
"098Q3","高雄市","新興區",3.07
"098Q3","高雄市","前金區",2.88
"098Q3","高雄市","苓雅區",3.30
"098Q3","高雄市","前鎮區",3.41
"098Q3","高雄市","旗津區",4.44
"098Q3","高雄市","小港區",3.92
"098Q3","宜蘭縣","",3.84
"098Q3","宜蘭縣","宜蘭市",3.56
"098Q3","宜蘭縣","羅東鎮",3.73
"098Q3","宜蘭縣","蘇澳鎮",4.02
"098Q3","宜蘭縣","頭城鎮",4.22
"098Q3","宜蘭縣","礁溪鄉",3.92
"098Q3","宜蘭縣","壯圍鄉",4.36
"098Q3","宜蘭縣","員山鄉",3.96
"098Q3","宜蘭縣","冬山鄉",3.67
"098Q3","宜蘭縣","五結鄉",3.69
"098Q3","宜蘭縣","三星鄉",4.01
"098Q3","宜蘭縣","大同鄉",4.76
"098Q3","宜蘭縣","南澳鄉",5.72
"098Q3","新竹縣","",4.09
"098Q3","新竹縣","竹北市",3.62
"098Q3","新竹縣","關西鎮",5.26
"098Q3","新竹縣","新埔鎮",4.58
"098Q3","新竹縣","竹東鎮",3.94
"098Q3","新竹縣","湖口鄉",4.14
"098Q3","新竹縣","橫山鄉",4.60
"098Q3","新竹縣","新豐鄉",4.32
"098Q3","新竹縣","芎林鄉",4.50
"098Q3","新竹縣","寶山鄉",3.88
"098Q3","新竹縣","北埔鄉",4.98
"098Q3","新竹縣","峨眉鄉",5.29
"098Q3","新竹縣","尖石鄉",4.19
"098Q3","新竹縣","五峰鄉",4.33
"098Q3","苗栗縣","",4.35
"098Q3","苗栗縣","苗栗市",3.70
"098Q3","苗栗縣","苑裡鎮",4.97
"098Q3","苗栗縣","通霄鎮",5.25
"098Q3","苗栗縣","竹南鎮",4.01
"098Q3","苗栗縣","頭份鎮",3.97
"098Q3","苗栗縣","後龍鎮",5.02
"098Q3","苗栗縣","卓蘭鎮",5.04
"098Q3","苗栗縣","大湖鄉",4.85
"098Q3","苗栗縣","公館鄉",4.34
"098Q3","苗栗縣","銅鑼鄉",4.71
"098Q3","苗栗縣","南庄鄉",4.66
"098Q3","苗栗縣","頭屋鄉",4.72
"098Q3","苗栗縣","三義鄉",4.63
"098Q3","苗栗縣","西湖鄉",5.87
"098Q3","苗栗縣","造橋鄉",4.70
"098Q3","苗栗縣","三灣鄉",4.64
"098Q3","苗栗縣","獅潭鄉",4.50
"098Q3","苗栗縣","泰安鄉",6.35
"098Q3","彰化縣","",4.93
"098Q3","彰化縣","彰化市",4.05
"098Q3","彰化縣","鹿港鎮",5.08
"098Q3","彰化縣","和美鎮",4.60
"098Q3","彰化縣","北斗鎮",4.29
"098Q3","彰化縣","員林鎮",4.55
"098Q3","彰化縣","溪湖鎮",5.36
"098Q3","彰化縣","田中鎮",4.72
"098Q3","彰化縣","二林鎮",6.14
"098Q3","彰化縣","線西鄉",5.86
"098Q3","彰化縣","伸港鄉",5.47
"098Q3","彰化縣","福興鄉",6.04
"098Q3","彰化縣","秀水鄉",5.17
"098Q3","彰化縣","花壇鄉",4.53
"098Q3","彰化縣","芬園鄉",5.36
"098Q3","彰化縣","大村鄉",6.26
"098Q3","彰化縣","埔鹽鄉",7.35
"098Q3","彰化縣","埔心鄉",4.48
"098Q3","彰化縣","永靖鄉",5.83
"098Q3","彰化縣","社頭鄉",5.70
"098Q3","彰化縣","二水鄉",4.58
"098Q3","彰化縣","田尾鄉",4.62
"098Q3","彰化縣","埤頭鄉",5.08
"098Q3","彰化縣","芳苑鄉",5.88
"098Q3","彰化縣","大城鄉",7.27
"098Q3","彰化縣","竹塘鄉",5.14
"098Q3","彰化縣","溪州鄉",5.81
"098Q3","南投縣","",4.31
"098Q3","南投縣","南投市",3.89
"098Q3","南投縣","埔里鎮",4.11
"098Q3","南投縣","草屯鎮",4.35
"098Q3","南投縣","竹山鎮",4.09
"098Q3","南投縣","集集鎮",4.33
"098Q3","南投縣","名間鄉",5.27
"098Q3","南投縣","鹿谷鄉",4.85
"098Q3","南投縣","中寮鄉",4.94
"098Q3","南投縣","魚池鄉",5.30
"098Q3","南投縣","國姓鄉",4.32
"098Q3","南投縣","水里鄉",4.22
"098Q3","南投縣","信義鄉",5.42
"098Q3","南投縣","仁愛鄉",4.28
"098Q3","雲林縣","",4.69
"098Q3","雲林縣","斗六市",3.85
"098Q3","雲林縣","斗南鎮",4.13
"098Q3","雲林縣","虎尾鎮",4.01
"098Q3","雲林縣","西螺鎮",4.87
"098Q3","雲林縣","土庫鎮",5.14
"098Q3","雲林縣","北港鎮",4.08
"098Q3","雲林縣","古坑鄉",4.93
"098Q3","雲林縣","大埤鄉",5.00
"098Q3","雲林縣","莿桐鄉",5.02
"098Q3","雲林縣","林內鄉",4.85
"098Q3","雲林縣","二崙鄉",5.53
"098Q3","雲林縣","崙背鄉",5.27
"098Q3","雲林縣","麥寮鄉",5.15
"098Q3","雲林縣","東勢鄉",5.48
"098Q3","雲林縣","褒忠鄉",5.28
"098Q3","雲林縣","台西鄉",5.72
"098Q3","雲林縣","元長鄉",5.37
"098Q3","雲林縣","四湖鄉",5.27
"098Q3","雲林縣","口湖鄉",5.90
"098Q3","雲林縣","水林鄉",5.70
"098Q3","嘉義縣","",4.77
"098Q3","嘉義縣","太保市",4.35
"098Q3","嘉義縣","朴子市",4.51
"098Q3","嘉義縣","布袋鎮",4.93
"098Q3","嘉義縣","大林鎮",4.36
"098Q3","嘉義縣","民雄鄉",4.26
"098Q3","嘉義縣","溪口鄉",5.81
"098Q3","嘉義縣","新港鄉",5.49
"098Q3","嘉義縣","六腳鄉",5.66
"098Q3","嘉義縣","東石鄉",5.80
"098Q3","嘉義縣","義竹鄉",5.36
"098Q3","嘉義縣","鹿草鄉",5.36
"098Q3","嘉義縣","水上鄉",4.09
"098Q3","嘉義縣","中埔鄉",4.65
"098Q3","嘉義縣","竹崎鄉",5.23
"098Q3","嘉義縣","梅山鄉",5.01
"098Q3","嘉義縣","番路鄉",4.55
"098Q3","嘉義縣","大埔鄉",5.69
"098Q3","嘉義縣","阿里山鄉",5.18
"098Q3","屏東縣","",4.33
"098Q3","屏東縣","屏東市",3.64
"098Q3","屏東縣","潮州鎮",3.77
"098Q3","屏東縣","東港鎮",4.53
"098Q3","屏東縣","恆春鎮",4.10
"098Q3","屏東縣","萬丹鄉",4.65
"098Q3","屏東縣","長治鄉",4.29
"098Q3","屏東縣","麟洛鄉",3.98
"098Q3","屏東縣","九如鄉",4.55
"098Q3","屏東縣","里港鄉",4.67
"098Q3","屏東縣","鹽埔鄉",5.31
"098Q3","屏東縣","高樹鄉",5.44
"098Q3","屏東縣","萬巒鄉",5.34
"098Q3","屏東縣","內埔鄉",4.54
"098Q3","屏東縣","竹田鄉",4.37
"098Q3","屏東縣","新埤鄉",4.95
"098Q3","屏東縣","枋寮鄉",4.28
"098Q3","屏東縣","新園鄉",4.94
"098Q3","屏東縣","崁頂鄉",6.25
"098Q3","屏東縣","林邊鄉",4.56
"098Q3","屏東縣","南州鄉",4.57
"098Q3","屏東縣","佳冬鄉",5.16
"098Q3","屏東縣","琉球鄉",5.52
"098Q3","屏東縣","車城鄉",4.27
"098Q3","屏東縣","滿州鄉",4.22
"098Q3","屏東縣","枋山鄉",4.48
"098Q3","屏東縣","三地門鄉",5.42
"098Q3","屏東縣","霧台鄉",4.07
"098Q3","屏東縣","瑪家鄉",5.51
"098Q3","屏東縣","泰武鄉",6.63
"098Q3","屏東縣","來義鄉",4.98
"098Q3","屏東縣","春日鄉",4.97
"098Q3","屏東縣","獅子鄉",4.65
"098Q3","屏東縣","牡丹鄉",4.45
"098Q3","台東縣","",3.81
"098Q3","台東縣","台東市",3.72
"098Q3","台東縣","成功鎮",3.78
"098Q3","台東縣","關山鎮",4.04
"098Q3","台東縣","卑南鄉",3.88
"098Q3","台東縣","大武鄉",3.91
"098Q3","台東縣","太麻里鄉",3.69
"098Q3","台東縣","東河鄉",3.42
"098Q3","台東縣","長濱鄉",3.28
"098Q3","台東縣","鹿野鄉",3.75
"098Q3","台東縣","池上鄉",3.88
"098Q3","台東縣","綠島鄉",5.79
"098Q3","台東縣","延平鄉",4.84
"098Q3","台東縣","海端鄉",5.22
"098Q3","台東縣","達仁鄉",3.89
"098Q3","台東縣","金峰鄉",5.17
"098Q3","台東縣","蘭嶼鄉",4.43
"098Q3","花蓮縣","",3.68
"098Q3","花蓮縣","花蓮市",3.65
"098Q3","花蓮縣","鳳林鎮",3.42
"098Q3","花蓮縣","玉里鎮",3.96
"098Q3","花蓮縣","新城鄉",3.43
"098Q3","花蓮縣","吉安鄉",3.39
"098Q3","花蓮縣","壽豐鄉",3.64
"098Q3","花蓮縣","光復鄉",3.62
"098Q3","花蓮縣","豐濱鄉",3.59
"098Q3","花蓮縣","瑞穗鄉",3.63
"098Q3","花蓮縣","富里鄉",3.81
"098Q3","花蓮縣","秀林鄉",5.20
"098Q3","花蓮縣","萬榮鄉",5.34
"098Q3","花蓮縣","卓溪鄉",4.84
"098Q3","澎湖縣","",4.09
"098Q3","澎湖縣","馬公市",3.84
"098Q3","澎湖縣","湖西鄉",4.20
"098Q3","澎湖縣","白沙鄉",4.69
"098Q3","澎湖縣","西嶼鄉",4.18
"098Q3","澎湖縣","望安鄉",5.60
"098Q3","澎湖縣","七美鄉",5.02
"098Q3","基隆市","",3.18
"098Q3","基隆市","中正區",3.10
"098Q3","基隆市","七堵區",3.23
"098Q3","基隆市","暖暖區",3.13
"098Q3","基隆市","仁愛區",3.51
"098Q3","基隆市","中山區",3.21
"098Q3","基隆市","安樂區",3.12
"098Q3","基隆市","信義區",3.03
"098Q3","新竹市","",3.64
"098Q3","新竹市","新竹市",3.64
"098Q3","嘉義市","",4.00
"098Q3","嘉義市","嘉義市",4.00
"098Q3","金門縣","",6.35
"098Q3","金門縣","金城鎮",6.37
"098Q3","金門縣","金湖鎮",6.09
"098Q3","金門縣","金沙鎮",5.81
"098Q3","金門縣","金寧鄉",6.77
"098Q3","金門縣","烈嶼鄉",7.18
"098Q3","金門縣","烏坵鄉",9.13
"098Q3","連江縣","",8.63
"098Q3","連江縣","南竿鄉",9.67
"098Q3","連江縣","北竿鄉",7.63
"098Q3","連江縣","莒光鄉",8.74
"098Q3","連江縣","東引鄉",6.12
"098Q3","台中縣(99年以前)","",4.29
"098Q3","台中縣(99年以前)","豐原市",4.34
"098Q3","台中縣(99年以前)","東勢鎮",4.54
"098Q3","台中縣(99年以前)","大甲鎮",4.85
"098Q3","台中縣(99年以前)","清水鎮",4.83
"098Q3","台中縣(99年以前)","沙鹿鎮",4.27
"098Q3","台中縣(99年以前)","梧棲鎮",4.41
"098Q3","台中縣(99年以前)","神岡鄉",4.68
"098Q3","台中縣(99年以前)","后里鄉",4.97
"098Q3","台中縣(99年以前)","大雅鄉",4.17
"098Q3","台中縣(99年以前)","潭子鄉",3.78
"098Q3","台中縣(99年以前)","新社鄉",4.47
"098Q3","台中縣(99年以前)","石岡鄉",4.66
"098Q3","台中縣(99年以前)","外埔鄉",4.75
"098Q3","台中縣(99年以前)","大安鄉",5.32
"098Q3","台中縣(99年以前)","烏日鄉",4.21
"098Q3","台中縣(99年以前)","大肚鄉",4.41
"098Q3","台中縣(99年以前)","龍井鄉",4.73
"098Q3","台中縣(99年以前)","霧峰鄉",4.35
"098Q3","台中縣(99年以前)","太平市",3.86
"098Q3","台中縣(99年以前)","大里市",3.92
"098Q3","台中縣(99年以前)","和平鄉",3.58
"098Q3","台南縣(99年以前)","",3.96
"098Q3","台南縣(99年以前)","新營市",3.54
"098Q3","台南縣(99年以前)","鹽水鎮",4.02
"098Q3","台南縣(99年以前)","白河鎮",4.62
"098Q3","台南縣(99年以前)","柳營鄉",4.23
"098Q3","台南縣(99年以前)","後壁鄉",4.23
"098Q3","台南縣(99年以前)","東山鄉",4.72
"098Q3","台南縣(99年以前)","麻豆鎮",4.05
"098Q3","台南縣(99年以前)","下營鄉",4.33
"098Q3","台南縣(99年以前)","六甲鄉",4.26
"098Q3","台南縣(99年以前)","官田鄉",4.10
"098Q3","台南縣(99年以前)","大內鄉",4.50
"098Q3","台南縣(99年以前)","佳里鎮",3.95
"098Q3","台南縣(99年以前)","西港鄉",4.43
"098Q3","台南縣(99年以前)","七股鄉",5.11
"098Q3","台南縣(99年以前)","將軍鄉",4.67
"098Q3","台南縣(99年以前)","北門鄉",4.96
"098Q3","台南縣(99年以前)","學甲鎮",4.11
"098Q3","台南縣(99年以前)","新化鎮",4.10
"098Q3","台南縣(99年以前)","善化鎮",3.85
"098Q3","台南縣(99年以前)","新市鄉",4.01
"098Q3","台南縣(99年以前)","安定鄉",4.30
"098Q3","台南縣(99年以前)","山上鄉",4.67
"098Q3","台南縣(99年以前)","玉井鄉",4.17
"098Q3","台南縣(99年以前)","楠西鄉",4.33
"098Q3","台南縣(99年以前)","南化鄉",4.69
"098Q3","台南縣(99年以前)","左鎮鄉",4.33
"098Q3","台南縣(99年以前)","仁德鄉",3.52
"098Q3","台南縣(99年以前)","歸仁鄉",4.01
"098Q3","台南縣(99年以前)","關廟鄉",4.45
"098Q3","台南縣(99年以前)","龍崎鄉",4.89
"098Q3","台南縣(99年以前)","永康市",3.45
"098Q3","高雄縣(99年以前)","",3.78
"098Q3","高雄縣(99年以前)","鳳山市",3.31
"098Q3","高雄縣(99年以前)","鳥松鄉",3.29
"098Q3","高雄縣(99年以前)","仁武鄉",3.32
"098Q3","高雄縣(99年以前)","大社鄉",3.53
"098Q3","高雄縣(99年以前)","大樹鄉",4.50
"098Q3","高雄縣(99年以前)","大寮鄉",3.59
"098Q3","高雄縣(99年以前)","林園鄉",4.21
"098Q3","高雄縣(99年以前)","岡山鎮",3.63
"098Q3","高雄縣(99年以前)","茄萣鄉",4.69
