"資料期別","縣市","鄉鎮市區","建物類型","買賣契約價格平均單價"
"105Q4","屏東縣","東港鎮","",11.47
"105Q4","屏東縣","東港鎮","透天厝",12.82
"105Q4","屏東縣","長治鄉","",9.02
"105Q4","屏東縣","長治鄉","透天厝",9.70
"105Q4","屏東縣","屏東市","",11.36
"105Q4","屏東縣","屏東市","公寓",7.12
"105Q4","屏東縣","屏東市","透天厝",14.02
"105Q4","屏東縣","屏東市","電梯大廈",8.20
"105Q4","屏東縣","萬丹鄉","",10.26
"105Q4","屏東縣","萬丹鄉","透天厝",10.26
"105Q4","屏東縣","潮州鎮","",10.52
"105Q4","屏東縣","潮州鎮","透天厝",11.77
"105Q4","苗栗縣","","",13.35
"105Q4","苗栗縣","","公寓",11.98
"105Q4","苗栗縣","","透天厝",13.37
"105Q4","苗栗縣","","電梯大廈",13.59
"105Q4","苗栗縣","竹南鎮","",14.38
"105Q4","苗栗縣","竹南鎮","透天厝",14.58
"105Q4","苗栗縣","竹南鎮","電梯大廈",14.58
"105Q4","苗栗縣","苗栗市","",12.54
"105Q4","苗栗縣","苗栗市","透天厝",14.31
"105Q4","苗栗縣","苗栗市","電梯大廈",10.74
"105Q4","苗栗縣","苑裡鎮","",11.23
"105Q4","苗栗縣","苑裡鎮","透天厝",11.98
"105Q4","苗栗縣","頭份鎮","",14.17
"105Q4","苗栗縣","頭份鎮","透天厝",13.57
"105Q4","苗栗縣","頭份鎮","電梯大廈",14.67
"105Q4","桃園市","","",17.94
"105Q4","桃園市","","公寓",13.90
"105Q4","桃園市","","別墅",19.21
"105Q4","桃園市","","套房",18.71
"105Q4","桃園市","","透天厝",16.90
"105Q4","桃園市","","電梯大廈",18.62
"105Q4","桃園市","八德區","",17.05
"105Q4","桃園市","八德區","公寓",12.70
"105Q4","桃園市","八德區","透天厝",17.98
"105Q4","桃園市","八德區","電梯大廈",17.49
"105Q4","桃園市","大園區","",17.50
"105Q4","桃園市","大園區","透天厝",16.91
"105Q4","桃園市","大園區","電梯大廈",18.22
"105Q4","桃園市","大溪區","",13.01
"105Q4","桃園市","大溪區","透天厝",13.78
"105Q4","桃園市","大溪區","電梯大廈",10.84
"105Q4","桃園市","中壢區","",18.47
"105Q4","桃園市","中壢區","公寓",15.02
"105Q4","桃園市","中壢區","套房",15.54
"105Q4","桃園市","中壢區","透天厝",21.68
"105Q4","桃園市","中壢區","電梯大廈",18.35
"105Q4","桃園市","平鎮區","",16.59
"105Q4","桃園市","平鎮區","公寓",12.70
"105Q4","桃園市","平鎮區","透天厝",17.59
"105Q4","桃園市","平鎮區","電梯大廈",16.48
"105Q4","桃園市","桃園區","",21.28
"105Q4","桃園市","桃園區","公寓",14.69
"105Q4","桃園市","桃園區","套房",24.77
"105Q4","桃園市","桃園區","透天厝",22.91
"105Q4","桃園市","桃園區","電梯大廈",21.65
"105Q4","桃園市","新屋區","",13.81
"105Q4","桃園市","新屋區","透天厝",13.41
"105Q4","桃園市","楊梅區","",12.35
"105Q4","桃園市","楊梅區","公寓",10.88
"105Q4","桃園市","楊梅區","透天厝",13.21
"105Q4","桃園市","楊梅區","電梯大廈",11.80
"105Q4","桃園市","龍潭區","",13.32
"105Q4","桃園市","龍潭區","透天厝",12.85
"105Q4","桃園市","龍潭區","電梯大廈",14.59
"105Q4","桃園市","龜山區","",18.46
"105Q4","桃園市","龜山區","公寓",16.24
"105Q4","桃園市","龜山區","透天厝",20.14
"105Q4","桃園市","龜山區","電梯大廈",18.65
"105Q4","桃園市","蘆竹區","",18.84
"105Q4","桃園市","蘆竹區","透天厝",21.31
"105Q4","桃園市","蘆竹區","電梯大廈",18.75
"105Q4","桃園市","觀音區","",13.60
"105Q4","桃園市","觀音區","透天厝",12.25
"105Q4","桃園市","觀音區","電梯大廈",15.38
"105Q4","高雄市","","",17.25
"105Q4","高雄市","","公寓",11.48
"105Q4","高雄市","","套房",12.86
"105Q4","高雄市","","透天厝",18.31
"105Q4","高雄市","","電梯大廈",17.84
"105Q4","高雄市","三民區","",17.65
"105Q4","高雄市","三民區","公寓",11.67
"105Q4","高雄市","三民區","透天厝",21.54
"105Q4","高雄市","三民區","電梯大廈",17.89
"105Q4","高雄市","大社區","",13.44
"105Q4","高雄市","大社區","透天厝",16.33
"105Q4","高雄市","大寮區","",13.67
"105Q4","高雄市","大寮區","透天厝",14.83
"105Q4","高雄市","大寮區","電梯大廈",12.00
"105Q4","高雄市","小港區","",14.20
"105Q4","高雄市","小港區","公寓",8.81
"105Q4","高雄市","小港區","透天厝",17.59
"105Q4","高雄市","小港區","電梯大廈",13.82
"105Q4","高雄市","仁武區","",18.92
"105Q4","高雄市","仁武區","透天厝",19.05
"105Q4","高雄市","仁武區","電梯大廈",19.37
"105Q4","高雄市","左營區","",19.31
"105Q4","高雄市","左營區","透天厝",20.99
"105Q4","高雄市","左營區","電梯大廈",19.34
"105Q4","高雄市","岡山區","",13.70
"105Q4","高雄市","岡山區","透天厝",16.30
"105Q4","高雄市","岡山區","電梯大廈",9.05
"105Q4","高雄市","林園區","",9.15
"105Q4","高雄市","林園區","透天厝",9.62
"105Q4","高雄市","前金區","",19.99
"105Q4","高雄市","前金區","電梯大廈",19.63
"105Q4","高雄市","前鎮區","",17.86
"105Q4","高雄市","前鎮區","公寓",12.12
"105Q4","高雄市","前鎮區","透天厝",23.60
"105Q4","高雄市","前鎮區","電梯大廈",18.06
"105Q4","高雄市","茄萣區","",14.31
"105Q4","高雄市","茄萣區","透天厝",14.31
"105Q4","高雄市","苓雅區","",17.53
"105Q4","高雄市","苓雅區","公寓",12.93
"105Q4","高雄市","苓雅區","透天厝",26.64
"105Q4","高雄市","苓雅區","電梯大廈",16.38
"105Q4","高雄市","梓官區","",13.04
"105Q4","高雄市","梓官區","透天厝",13.04
"105Q4","高雄市","鳥松區","",17.27
"105Q4","高雄市","鳥松區","透天厝",18.56
"105Q4","高雄市","湖內區","",10.12
"105Q4","高雄市","湖內區","透天厝",10.79
"105Q4","高雄市","新興區","",20.37
"105Q4","高雄市","新興區","電梯大廈",21.73
"105Q4","高雄市","楠梓區","",15.94
"105Q4","高雄市","楠梓區","公寓",10.78
"105Q4","高雄市","楠梓區","透天厝",18.17
"105Q4","高雄市","楠梓區","電梯大廈",15.88
"105Q4","高雄市","路竹區","",14.09
"105Q4","高雄市","路竹區","透天厝",14.09
"105Q4","高雄市","鼓山區","",22.49
"105Q4","高雄市","鼓山區","公寓",10.94
"105Q4","高雄市","鼓山區","透天厝",23.75
"105Q4","高雄市","鼓山區","電梯大廈",23.65
"105Q4","高雄市","鳳山區","",16.76
"105Q4","高雄市","鳳山區","公寓",12.33
"105Q4","高雄市","鳳山區","透天厝",20.33
"105Q4","高雄市","鳳山區","電梯大廈",16.41
"105Q4","高雄市","橋頭區","",16.89
"105Q4","高雄市","橋頭區","透天厝",19.36
"105Q4","高雄市","橋頭區","電梯大廈",14.02
"105Q4","高雄市","燕巢區","",13.01
"105Q4","高雄市","燕巢區","透天厝",13.01
"105Q4","基隆市","","",13.08
"105Q4","基隆市","","公寓",11.61
"105Q4","基隆市","","透天厝",15.56
"105Q4","基隆市","","電梯大廈",13.63
"105Q4","基隆市","七堵區","",16.59
"105Q4","基隆市","七堵區","公寓",16.74
"105Q4","基隆市","七堵區","電梯大廈",17.44
"105Q4","基隆市","中山區","",11.58
"105Q4","基隆市","中山區","公寓",9.52
"105Q4","基隆市","中正區","",11.71
"105Q4","基隆市","中正區","公寓",10.48
"105Q4","基隆市","中正區","電梯大廈",12.26
"105Q4","基隆市","仁愛區","",16.58
"105Q4","基隆市","仁愛區","公寓",13.64
"105Q4","基隆市","安樂區","",13.12
"105Q4","基隆市","安樂區","公寓",10.73
"105Q4","基隆市","安樂區","電梯大廈",13.99
"105Q4","基隆市","信義區","",13.19
"105Q4","基隆市","信義區","公寓",9.74
"105Q4","基隆市","信義區","透天厝",19.07
"105Q4","基隆市","信義區","電梯大廈",13.57
"105Q4","基隆市","暖暖區","",12.02
"105Q4","基隆市","暖暖區","公寓",12.76
"105Q4","基隆市","暖暖區","電梯大廈",11.89
"105Q4","雲林縣","","",10.27
"105Q4","雲林縣","","公寓",9.32
"105Q4","雲林縣","","透天厝",11.07
"105Q4","雲林縣","","電梯大廈",8.62
"105Q4","雲林縣","斗六市","",11.92
"105Q4","雲林縣","斗六市","透天厝",15.35
"105Q4","雲林縣","斗六市","電梯大廈",8.91
"105Q4","雲林縣","北港鎮","",10.15
"105Q4","雲林縣","虎尾鎮","",11.13
"105Q4","新北市","","",30.04
"105Q4","新北市","","公寓",29.95
"105Q4","新北市","","套房",36.94
"105Q4","新北市","","透天厝",31.81
"105Q4","新北市","","電梯大廈",29.58
"105Q4","新北市","","樓中樓",22.23
"105Q4","新北市","八里區","",20.38
"105Q4","新北市","八里區","電梯大廈",20.30
"105Q4","新北市","三芝區","",10.31
"105Q4","新北市","三芝區","電梯大廈",10.07
"105Q4","新北市","三重區","",36.62
"105Q4","新北市","三重區","公寓",32.91
"105Q4","新北市","三重區","套房",37.35
"105Q4","新北市","三重區","電梯大廈",39.07
"105Q4","新北市","三峽區","",21.98
"105Q4","新北市","三峽區","套房",29.06
"105Q4","新北市","三峽區","電梯大廈",21.05
"105Q4","新北市","土城區","",29.25
"105Q4","新北市","土城區","公寓",27.98
"105Q4","新北市","土城區","電梯大廈",29.52
"105Q4","新北市","中和區","",35.68
"105Q4","新北市","中和區","公寓",32.56
"105Q4","新北市","中和區","套房",41.90
"105Q4","新北市","中和區","電梯大廈",37.09
"105Q4","新北市","五股區","",23.28
"105Q4","新北市","五股區","公寓",21.16
"105Q4","新北市","五股區","電梯大廈",23.53
"105Q4","新北市","永和區","",40.89
"105Q4","新北市","永和區","公寓",37.78
"105Q4","新北市","永和區","電梯大廈",42.26
"105Q4","新北市","汐止區","",29.79
"105Q4","新北市","汐止區","公寓",25.19
"105Q4","新北市","汐止區","套房",42.17
"105Q4","新北市","汐止區","電梯大廈",29.44
"105Q4","新北市","林口區","",24.13
"105Q4","新北市","林口區","公寓",19.82
"105Q4","新北市","林口區","透天厝",20.03
"105Q4","新北市","林口區","電梯大廈",24.59
"105Q4","新北市","板橋區","",37.26
"105Q4","新北市","板橋區","公寓",33.98
"105Q4","新北市","板橋區","套房",41.94
"105Q4","新北市","板橋區","電梯大廈",39.22
"105Q4","新北市","泰山區","",24.63
"105Q4","新北市","泰山區","公寓",21.57
"105Q4","新北市","泰山區","電梯大廈",25.07
"105Q4","新北市","淡水區","",21.35
"105Q4","新北市","淡水區","公寓",18.70
"105Q4","新北市","淡水區","套房",25.75
"105Q4","新北市","淡水區","電梯大廈",21.31
"105Q4","新北市","深坑區","",21.50
"105Q4","新北市","深坑區","電梯大廈",22.84
"105Q4","新北市","新店區","",33.14
"105Q4","新北市","新店區","公寓",31.38
"105Q4","新北市","新店區","透天厝",32.88
"105Q4","新北市","新店區","電梯大廈",33.37
"105Q4","新北市","新莊區","",31.50
"105Q4","新北市","新莊區","公寓",29.05
"105Q4","新北市","新莊區","電梯大廈",32.17
"105Q4","新北市","瑞芳區","",9.61
"105Q4","新北市","瑞芳區","公寓",9.37
"105Q4","新北市","樹林區","",24.87
"105Q4","新北市","樹林區","公寓",22.38
"105Q4","新北市","樹林區","電梯大廈",24.21
"105Q4","新北市","蘆洲區","",34.65
"105Q4","新北市","蘆洲區","公寓",31.20
"105Q4","新北市","蘆洲區","電梯大廈",36.31
"105Q4","新北市","鶯歌區","",18.21
"105Q4","新北市","鶯歌區","透天厝",21.45
"105Q4","新北市","鶯歌區","電梯大廈",17.93
"105Q4","新竹市","","",18.38
"105Q4","新竹市","","公寓",14.25
"105Q4","新竹市","","套房",17.13
"105Q4","新竹市","","透天厝",21.55
"105Q4","新竹市","","電梯大廈",18.16
"105Q4","新竹市","新竹市","",18.38
"105Q4","新竹市","新竹市","公寓",14.25
"105Q4","新竹市","新竹市","套房",17.13
"105Q4","新竹市","新竹市","透天厝",21.55
"105Q4","新竹市","新竹市","電梯大廈",18.16
"105Q4","新竹縣","","",17.05
